MSN,YYYYMM,Value,Column_Order,Description,Unit
TXRCBUS,199403,827.524,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199404,553.641,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199405,402.541,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199406,301.852,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199407,274.674,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199408,279.403,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199409,285.293,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199410,389.826,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199411,567.374,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199412,851.34,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199413,6978.367,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199501,1031.028,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199502,961.558,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199503,787.845,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199504,589.438,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199505,415.193,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199506,306.126,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199507,270.293,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199508,259.874,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199509,281.367,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199510,375.444,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199511,674.27,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199512,984.279,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199513,6936.323,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199601,1174.623,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199602,1058.578,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199603,912.648,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199604,647.777,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199605,430.272,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199606,314.006,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199607,272.118,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199608,270.846,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199609,293.514,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199610,419.814,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199611,710.178,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199612,962.714,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199613,7466.523,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199701,1142.867,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199702,953.786,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199703,789.104,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199704,598.922,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199705,431.332,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199706,306.916,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199707,271.843,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199708,265.454,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199709,277.737,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199710,390.655,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199711,666.031,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199712,938.715,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199713,7032.901,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199801,1015.715,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199802,868.493,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199803,833.108,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199804,557.387,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199805,369.931,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199806,289.903,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199807,265.25,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199808,254.274,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199809,247.05,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199810,354.956,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199811,553.318,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199812,804.596,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199813,6413.375,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199901,1136.648,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199902,887.276,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199903,867.631,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199904,577.285,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199905,379.104,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199906,300.553,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199907,269.02,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199908,263.228,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199909,281.462,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199910,398.344,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199911,543.072,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199912,872.357,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,199913,6775.157,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200001,1100.2,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200002,986.7,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200003,740.769,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200004,564.375,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200005,381.664,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200006,298.864,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200007,271.586,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200008,285.445,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200009,296.833,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200010,409.628,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200011,665.011,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200012,1158.994,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200013,7159.367,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200101,1220.51,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200102,982.041,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200103,887.81,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200104,572.006,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200105,353.841,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200106,289.317,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200107,275.124,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200108,268.939,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200109,272.162,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200110,401.072,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200111,534.018,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200112,812.412,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200113,6868.189,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200201,1032.537,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200202,903.997,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200203,850.26,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200204,564.146,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200205,403.422,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200206,297.652,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200207,267.349,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200208,260.714,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200209,267.721,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200210,417.365,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200211,658.823,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200212,988.504,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200213,6911.728,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200301,1207.8,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200302,1103.198,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200303,878.463,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200304,582.347,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200305,398.425,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200306,297.698,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200307,274.022,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200308,266.57,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200309,290.487,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200310,401.297,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200311,582.34,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200312,956.765,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200313,7238.035,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200401,1205.355,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200402,1071.191,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200403,779.669,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200404,546.714,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200405,361.066,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200406,289.914,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200407,271.769,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200408,272.526,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200409,269.662,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200410,380.949,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200411,581.874,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200412,963.131,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200413,6993.482,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200501,1127.301,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200502,961.476,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200503,877.727,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200504,540.389,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200505,400.716,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200506,303.786,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200507,274.916,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200508,272.728,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200509,259.815,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200510,357.662,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200511,551.163,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200512,983.259,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200513,6909.471,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200601,902.021,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200602,893.355,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200603,809.531,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200604,500.196,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200605,339.797,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200606,266.023,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200607,242.767,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200608,236.735,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200609,251.112,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200610,375.88,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200611,556.933,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200612,794.286,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200613,6167.987,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200701,998.094,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200702,1096.379,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200703,802.638,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200704,547.108,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200705,337.651,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200706,260.446,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200707,242.355,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200708,244.011,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200709,247.719,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200710,318.848,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200711,574.494,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
TXRCBUS,200712,939.794,"1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
